City,Date,PM2.5,PM10,NO2,SO2,CO,O3,AQI
Thiruvananthapuram,2018-04-10,15.2,35.43,10.9,6.68,0.95,36.52,73.0
Thiruvananthapuram,2018-04-11,19.23,38.12,9.67,6.59,0.95,62.71,160.0
Thiruvananthapuram,2018-04-12,18.61,32.92,9.08,6.4,0.86,33.77,62.0
Thiruvananthapuram,2018-04-13,15.54,30.35,14.89,5.33,1.12,28.84,84.0
Thiruvananthapuram,2018-04-14,9.71,25.04,10.86,5.77,0.82,36.91,61.0
Thiruvananthapuram,2018-04-15,17.78,31.97,11.68,5.38,0.84,33.24,58.0
Thiruvananthapuram,2018-04-16,17.81,32.97,12.86,5.76,0.88,35.33,60.0
Thiruvananthapuram,2018-04-17,21.46,37.77,14.32,6.29,0.95,29.03,62.0
Thiruvananthapuram,2018-04-18,30.07,56.12,18.95,5.61,1.13,32.06,71.0
Thiruvananthapuram,2018-04-19,19.84,41.6,12.49,5.74,0.94,34.88,66.0
Thiruvananthapuram,2018-04-20,16.04,37.06,14.91,5.67,0.99,34.04,61.0
Thiruvananthapuram,2018-04-21,26.07,52.84,14.21,7.09,0.95,42.16,66.0
Thiruvananthapuram,2018-04-22,28.02,53.8,11.86,6.37,0.83,37.8,58.0
Thiruvananthapuram,2018-04-23,26.83,58.59,13.39,7.11,0.88,43.28,65.0
Thiruvananthapuram,2018-04-24,21.79,57.52,9.46,6.11,0.85,39.92,62.0
Thiruvananthapuram,2018-04-25,24.34,52.44,12.39,4.82,0.78,44.63,60.0
Thiruvananthapuram,2018-04-26,29.15,72.46,12.32,6.16,0.88,45.22,62.0
Thiruvananthapuram,2018-04-27,35.06,72.5,14.31,6.46,0.93,44.64,83.0
Thiruvananthapuram,2018-04-28,35.77,68.55,14.79,5.78,1.12,38.39,70.0
Thiruvananthapuram,2018-04-29,46.14,76.45,11.89,7.98,1.03,40.11,78.0
Thiruvananthapuram,2018-04-30,29.38,59.65,11.71,6.53,0.86,42.29,65.0
Thiruvananthapuram,2018-05-01,23.65,53.26,8.97,6.11,0.77,41.94,61.0
Thiruvananthapuram,2018-05-02,64.52,56.07,9.89,5.52,0.84,43.25,65.0
Thiruvananthapuram,2018-05-03,22.42,50.04,12.9,5.02,0.91,51.25,65.0
Thiruvananthapuram,2018-05-04,28.82,55.18,9.75,6.05,0.89,55.05,70.0
Thiruvananthapuram,2018-05-05,26.48,46.4,9.51,6.5,0.89,58.65,82.0
Thiruvananthapuram,2018-05-06,18.29,30.75,9.51,5.61,0.86,38.56,58.0
Thiruvananthapuram,2018-05-07,16.81,30.01,11.28,6.59,0.87,35.64,60.0
Thiruvananthapuram,2018-05-08,13.97,27.82,9.77,5.77,0.88,33.45,55.0
Thiruvananthapuram,2018-05-09,23.21,42.75,13.19,5.79,1.01,34.32,67.0
Thiruvananthapuram,2018-05-10,11.28,28.12,11.06,6.3,0.86,30.24,54.0
Thiruvananthapuram,2018-05-11,12.24,28.73,10.15,6.78,0.96,27.94,62.0
Thiruvananthapuram,2018-05-12,9.12,21.4,9.79,6.54,0.88,27.47,54.0
Thiruvananthapuram,2018-05-13,9.35,23.59,8.45,7.13,0.8,34.91,54.0
Thiruvananthapuram,2018-05-14,10.52,24.27,12.44,6.43,0.77,40.44,56.0
Thiruvananthapuram,2018-05-15,26.65,46.65,15.18,7.11,1.06,41.88,64.0
Thiruvananthapuram,2018-05-16,28.45,50.52,10.55,6.16,0.95,39.76,70.0
Thiruvananthapuram,2018-05-17,21.54,33.39,8.35,4.77,0.96,34.53,60.0
Thiruvananthapuram,2018-05-18,8.96,23.2,8.44,5.58,0.89,31.18,56.0
Thiruvananthapuram,2018-05-19,13.25,30.44,6.8,5.87,0.9,29.52,61.0
Thiruvananthapuram,2018-05-20,10.25,24.91,3.92,4.19,0.86,30.25,53.0
Thiruvananthapuram,2018-05-21,15.69,35.89,5.86,5.19,1.0,35.44,74.0
Thiruvananthapuram,2018-05-22,18.72,43.92,12.91,6.47,0.88,43.48,65.0
Thiruvananthapuram,2018-05-23,22.04,45.18,12.1,6.99,0.89,46.45,67.0
Thiruvananthapuram,2018-05-24,25.68,65.82,11.73,6.68,0.95,41.31,67.0
Thiruvananthapuram,2018-05-25,12.04,17.46,17.27,3.77,0.6,53.64,84.0
Thiruvananthapuram,2018-05-26,22.6,44.1,15.31,5.08,0.95,54.81,78.0
Thiruvananthapuram,2018-05-27,10.94,27.03,8.48,4.98,0.74,56.46,69.0
Thiruvananthapuram,2018-05-28,13.24,40.0,7.56,5.22,1.0,50.82,83.0
Thiruvananthapuram,2018-05-29,14.46,41.09,7.98,5.53,0.89,43.54,59.0
Thiruvananthapuram,2018-05-30,14.78,32.33,12.02,4.93,0.86,40.51,59.0
Thiruvananthapuram,2018-05-31,18.75,42.4,15.81,5.15,1.0,32.53,59.0
Thiruvananthapuram,2018-06-01,17.99,36.25,16.73,6.04,1.01,26.52,66.0
Thiruvananthapuram,2018-06-02,13.59,27.32,16.03,5.44,0.86,28.29,59.0
Thiruvananthapuram,2018-06-03,11.68,22.6,13.39,4.82,0.72,30.1,49.0
Thiruvananthapuram,2018-06-04,16.7,30.1,17.41,5.28,0.92,29.15,58.0
Thiruvananthapuram,2018-06-05,17.04,37.16,22.39,5.86,1.08,24.34,78.0
Thiruvananthapuram,2018-06-06,17.49,33.78,14.35,6.22,0.92,26.6,70.0
Thiruvananthapuram,2018-06-07,15.77,27.33,19.38,6.53,0.73,20.39,64.0
Thiruvananthapuram,2018-06-08,13.57,43.69,9.14,4.84,0.89,26.3,60.0
Thiruvananthapuram,2018-06-09,10.75,40.67,2.08,6.0,0.6,28.03,51.0
Thiruvananthapuram,2018-06-10,5.19,36.92,1.89,5.36,0.58,23.88,44.0
Thiruvananthapuram,2018-06-11,13.23,43.69,5.15,5.64,0.8,24.69,48.0
Thiruvananthapuram,2018-06-12,13.4,53.74,9.16,5.95,0.86,24.44,53.0
Thiruvananthapuram,2018-06-13,13.5,39.6,13.25,4.97,0.79,25.84,59.0
Thiruvananthapuram,2018-06-14,13.45,28.3,9.14,5.79,0.7,28.12,49.0
Thiruvananthapuram,2018-06-15,12.81,30.9,9.67,5.97,0.76,28.01,46.0
Thiruvananthapuram,2018-06-16,12.34,28.76,14.24,5.94,0.71,27.71,54.0
Thiruvananthapuram,2018-06-17,11.32,31.95,11.75,5.44,0.76,20.83,47.0
Thiruvananthapuram,2018-06-18,13.09,38.2,14.69,5.25,0.93,24.01,56.0
Thiruvananthapuram,2018-06-19,15.52,63.21,12.1,6.17,0.93,20.66,66.0
Thiruvananthapuram,2018-06-20,16.72,49.12,10.55,5.1,0.71,25.56,59.0
Thiruvananthapuram,2018-06-21,20.49,44.95,12.9,6.0,0.77,28.31,57.0
Thiruvananthapuram,2018-06-22,19.2,45.68,14.11,5.57,0.98,30.81,66.0
Thiruvananthapuram,2018-06-23,17.08,44.56,13.06,5.87,0.74,27.3,53.0
Thiruvananthapuram,2018-06-24,15.29,25.55,10.06,5.83,0.81,29.0,51.0
Thiruvananthapuram,2018-06-25,13.66,41.84,8.46,5.71,0.62,25.78,44.0
Thiruvananthapuram,2018-06-26,15.12,39.79,5.81,5.67,0.94,24.74,55.0
Thiruvananthapuram,2018-06-27,13.41,39.18,2.6,5.64,0.83,22.35,51.0
Thiruvananthapuram,2018-06-28,14.5,34.99,5.59,6.63,0.67,26.13,51.0
Thiruvananthapuram,2018-06-29,17.1,38.49,8.25,5.19,0.83,29.35,49.0
Thiruvananthapuram,2018-06-30,15.49,35.9,10.12,5.16,0.8,35.28,52.0
Thiruvananthapuram,2018-07-01,17.82,33.89,7.74,6.42,0.68,33.36,48.0
Thiruvananthapuram,2018-07-02,19.23,34.53,9.0,5.33,0.74,32.83,46.0
Thiruvananthapuram,2018-07-03,23.0,43.26,9.57,6.47,0.83,30.42,53.0
Thiruvananthapuram,2018-07-04,18.41,42.32,6.67,6.52,0.88,28.5,56.0
Thiruvananthapuram,2018-07-05,19.07,40.65,7.66,5.86,0.8,28.1,51.0
Thiruvananthapuram,2018-07-06,18.6,46.16,8.43,6.89,0.78,31.54,51.0
Thiruvananthapuram,2018-07-07,16.08,44.91,8.66,5.85,0.78,29.99,53.0
Thiruvananthapuram,2018-07-08,7.0,36.83,7.14,5.98,0.72,29.37,46.0
Thiruvananthapuram,2018-07-09,15.77,29.21,11.32,7.12,0.79,29.82,50.0
Thiruvananthapuram,2018-07-10,10.73,27.82,14.09,6.66,0.81,27.51,65.0
Thiruvananthapuram,2018-07-11,17.48,36.89,12.2,7.0,0.84,30.21,53.0
Thiruvananthapuram,2018-07-12,16.18,39.8,10.8,5.75,0.87,28.53,60.0
Thiruvananthapuram,2018-07-13,17.58,46.58,11.87,5.02,0.92,26.85,65.0
Thiruvananthapuram,2018-07-14,11.88,36.38,8.59,6.97,0.75,27.58,50.0
Thiruvananthapuram,2018-07-15,9.01,21.69,6.91,6.22,0.66,28.42,42.0
Thiruvananthapuram,2018-07-16,10.5,26.23,5.67,4.0,0.67,31.16,43.0
Thiruvananthapuram,2018-07-17,11.1,27.05,5.97,5.61,0.62,34.97,43.0
Thiruvananthapuram,2018-07-18,15.43,41.07,8.0,6.37,0.71,35.13,44.0
Thiruvananthapuram,2018-07-19,13.54,35.93,9.67,6.38,0.81,33.87,52.0
Thiruvananthapuram,2018-07-20,14.45,46.7,11.27,5.93,0.76,34.64,53.0
Thiruvananthapuram,2018-07-21,18.23,62.76,8.35,5.89,0.82,34.21,57.0
Thiruvananthapuram,2018-07-22,22.425,58.53,4.55,5.17,0.74,34.36,64.0
Thiruvananthapuram,2018-07-23,18.71,65.29,6.27,6.24,0.91,32.27,58.0
Thiruvananthapuram,2018-07-24,13.41,43.0,5.95,5.13,0.8,30.19,56.0
Thiruvananthapuram,2018-07-25,12.69,34.25,6.46,6.28,0.75,30.52,49.0
Thiruvananthapuram,2018-07-26,14.85,40.29,8.08,6.06,0.74,27.3,53.0
Thiruvananthapuram,2018-07-27,16.1,46.1,6.93,6.64,0.9,30.17,50.0
Thiruvananthapuram,2018-07-28,18.51,54.71,8.08,5.73,0.95,30.96,62.0
Thiruvananthapuram,2018-07-29,17.59,50.25,5.91,5.23,0.87,30.49,61.0
Thiruvananthapuram,2018-07-30,13.55,37.53,5.95,5.99,0.93,28.73,58.0
Thiruvananthapuram,2018-07-31,13.44,25.9,12.14,5.48,1.02,27.66,64.0
Thiruvananthapuram,2018-08-01,14.91,39.67,15.24,5.96,1.07,24.5,70.0
Thiruvananthapuram,2018-08-02,14.62,36.35,10.09,4.65,0.95,29.3,62.0
Thiruvananthapuram,2018-08-03,18.7,37.27,8.53,5.55,0.98,26.01,62.0
Thiruvananthapuram,2018-08-04,19.14,42.58,8.14,6.02,1.04,27.58,67.0
Thiruvananthapuram,2018-08-05,11.14,33.81,4.41,5.43,1.06,29.14,62.0
Thiruvananthapuram,2018-08-06,9.04,28.54,5.17,4.48,1.0,27.11,62.0
Thiruvananthapuram,2018-08-07,9.51,30.15,5.07,5.95,1.05,30.42,63.0
Thiruvananthapuram,2018-08-08,11.16,25.2,7.21,6.03,1.12,30.15,69.0
Thiruvananthapuram,2018-08-09,9.21,39.6,8.03,4.98,1.16,29.02,73.0
Thiruvananthapuram,2018-08-10,8.67,27.55,3.96,4.96,1.05,30.69,66.0
Thiruvananthapuram,2018-08-11,11.88,31.22,3.27,5.82,1.15,31.29,69.0
Thiruvananthapuram,2018-08-12,10.35,29.91,4.77,4.93,1.14,30.56,74.0
Thiruvananthapuram,2018-08-13,10.5,31.66,7.6,5.75,1.4,28.25,81.0
Thiruvananthapuram,2018-08-14,6.88,28.88,5.1,5.72,1.29,30.65,92.0
Thiruvananthapuram,2018-08-15,6.0,42.0,2.62,6.13,0.44,20.32,68.0
Thiruvananthapuram,2018-08-16,12.86,34.43,6.52,5.77,1.1,32.6,106.0
Thiruvananthapuram,2018-08-17,6.92,27.58,6.8,4.56,1.17,27.92,69.0
Thiruvananthapuram,2018-08-18,10.26,28.14,7.48,5.12,1.36,31.71,81.0
Thiruvananthapuram,2018-08-19,9.45,30.3,5.9,5.57,1.42,30.22,84.0
Thiruvananthapuram,2018-08-20,11.81,39.35,6.29,5.11,1.78,28.91,93.0
Thiruvananthapuram,2018-08-21,12.68,44.17,7.29,6.39,1.53,28.41,108.0
Thiruvananthapuram,2018-08-22,17.56,46.05,4.72,5.51,1.13,33.17,73.0
Thiruvananthapuram,2018-08-23,14.31,43.2,5.11,6.5,1.01,32.85,62.0
Thiruvananthapuram,2018-08-24,21.91,50.41,5.3,6.51,1.13,35.73,69.0
Thiruvananthapuram,2018-08-25,15.88,42.72,4.2,5.95,1.73,37.06,92.0
Thiruvananthapuram,2018-08-26,16.86,39.71,4.5,5.47,2.45,35.95,112.0
Thiruvananthapuram,2018-08-27,15.94,37.14,4.3,6.19,2.73,35.69,114.0
Thiruvananthapuram,2018-08-28,9.94,24.86,2.92,5.38,2.11,37.07,112.0
Thiruvananthapuram,2018-08-29,10.58,33.98,5.04,6.49,0.82,36.37,57.0
Thiruvananthapuram,2018-08-30,20.16,41.24,5.23,6.38,0.64,35.02,51.0
Thiruvananthapuram,2018-08-31,18.13,47.25,5.98,6.35,0.91,30.68,53.0
Thiruvananthapuram,2018-09-01,23.44,56.07,7.1,5.98,0.79,34.09,61.0
Thiruvananthapuram,2018-09-02,19.24,52.38,4.64,6.07,0.78,35.3,56.0
Thiruvananthapuram,2018-09-03,20.49,50.48,6.64,6.02,0.81,35.03,54.0
Thiruvananthapuram,2018-09-04,20.0,51.27,5.82,5.56,0.77,38.92,58.0
Thiruvananthapuram,2018-09-05,22.06,55.46,6.44,5.48,0.81,37.14,59.0
Thiruvananthapuram,2018-09-06,16.12,52.45,6.96,6.72,0.79,36.66,58.0
Thiruvananthapuram,2018-09-07,17.55,45.48,6.46,6.0,0.9,31.62,58.0
Thiruvananthapuram,2018-09-08,17.14,43.17,4.86,5.5,0.78,37.88,55.0
Thiruvananthapuram,2018-09-09,22.425,48.599999999999994,7.73,5.42,0.91,33.93,63.0
Thiruvananthapuram,2018-09-11,22.24,60.76,8.42,5.19,0.76,40.49,63.0
Thiruvananthapuram,2018-09-12,24.4,67.26,7.36,5.86,0.85,44.4,70.0
Thiruvananthapuram,2018-09-13,25.5,68.99,7.82,6.73,0.88,38.85,68.0
Thiruvananthapuram,2018-09-14,28.03,72.04,9.43,6.44,0.93,42.35,76.0
Thiruvananthapuram,2018-09-15,28.44,64.05,8.62,7.36,0.81,41.8,73.0
Thiruvananthapuram,2018-09-16,19.46,43.68,6.65,7.35,0.81,42.2,62.0
Thiruvananthapuram,2018-09-17,18.96,43.82,8.43,6.45,0.83,35.51,50.0
Thiruvananthapuram,2018-09-18,12.38,35.01,7.9,6.07,0.84,31.54,55.0
Thiruvananthapuram,2018-09-19,17.14,39.68,8.21,5.56,0.84,32.06,53.0
Thiruvananthapuram,2018-09-20,14.31,32.57,6.06,5.05,0.88,36.96,54.0
Thiruvananthapuram,2018-09-21,20.42,60.69,6.71,5.15,0.83,40.99,55.0
Thiruvananthapuram,2018-09-22,21.49,56.28,6.82,5.45,0.9,36.52,67.0
Thiruvananthapuram,2018-09-23,13.45,30.23,4.45,5.68,0.75,31.89,53.0
Thiruvananthapuram,2018-09-24,16.64,29.76,7.85,5.26,0.87,32.13,52.0
Thiruvananthapuram,2018-09-25,24.56,45.89,9.65,5.71,0.95,36.49,62.0
Thiruvananthapuram,2018-09-26,24.19,47.71,6.06,6.39,0.86,37.66,57.0
Thiruvananthapuram,2018-09-27,22.38,41.11,6.63,5.6,0.96,44.87,66.0
Thiruvananthapuram,2018-09-28,26.0,45.3,7.34,5.42,0.94,36.45,62.0
Thiruvananthapuram,2018-09-29,15.29,27.84,7.36,5.54,0.97,40.25,58.0
Thiruvananthapuram,2018-09-30,21.93,35.57,8.24,5.25,0.96,31.92,57.0
Thiruvananthapuram,2018-10-01,23.75,43.0,9.79,4.94,1.14,29.32,64.0
Thiruvananthapuram,2018-10-02,17.33,31.2,7.0,4.85,0.89,27.34,59.0
Thiruvananthapuram,2018-10-03,18.9,34.18,9.29,5.22,1.1,27.8,67.0
Thiruvananthapuram,2018-10-04,14.12,29.82,11.08,5.37,0.86,28.68,72.0
Thiruvananthapuram,2018-10-05,20.59,39.69,20.9,4.93,0.95,5.93,54.0
Thiruvananthapuram,2018-10-06,30.33,50.39,8.2,5.57,1.16,8.34,82.0
Thiruvananthapuram,2018-10-07,12.48,24.47,6.03,3.92,1.03,8.3,62.0
Thiruvananthapuram,2018-10-08,13.27,26.54,7.97,5.68,1.01,8.62,78.0
Thiruvananthapuram,2018-10-09,15.1,26.27,9.25,5.59,1.01,11.0,64.0
Thiruvananthapuram,2018-10-10,15.43,34.46,9.88,6.49,1.04,11.47,70.0
Thiruvananthapuram,2018-10-11,35.94,50.68,9.85,5.53,1.09,9.94,71.0
Thiruvananthapuram,2018-10-12,38.58,67.44,8.94,5.73,1.02,10.98,71.0
Thiruvananthapuram,2018-10-13,36.93,63.53,6.78,5.31,0.98,8.87,67.0
Thiruvananthapuram,2018-10-14,30.14,52.64,4.82,6.65,0.96,6.88,61.0
Thiruvananthapuram,2018-10-15,31.75,53.57,4.55,6.64,1.05,5.58,59.0
Thiruvananthapuram,2018-10-16,19.06,35.04,6.51,5.55,1.04,7.8,63.0
Thiruvananthapuram,2018-10-17,12.74,28.26,7.11,5.91,1.02,10.68,64.0
Thiruvananthapuram,2018-10-18,16.07,30.33,4.4,5.69,0.84,8.91,60.0
Thiruvananthapuram,2018-10-19,12.9,30.94,4.3,6.48,0.97,7.44,54.0
Thiruvananthapuram,2018-10-20,13.8,28.76,6.48,5.7,1.01,6.57,69.0
Thiruvananthapuram,2018-10-21,11.42,24.47,3.84,5.49,0.8,8.17,47.0
Thiruvananthapuram,2018-10-22,19.09,31.72,8.11,6.15,1.05,7.22,68.0
Thiruvananthapuram,2018-10-23,17.97,33.12,4.94,5.12,0.86,6.58,58.0
Thiruvananthapuram,2018-10-24,30.73,56.61,8.79,5.1,1.25,7.49,70.0
Thiruvananthapuram,2018-10-25,45.62,72.5,7.7,5.23,1.31,7.77,85.0
Thiruvananthapuram,2018-10-26,54.28,94.45,8.97,6.05,1.49,11.76,101.0
Thiruvananthapuram,2018-10-27,66.15,116.25,10.84,6.45,1.46,17.08,101.0
Thiruvananthapuram,2018-10-28,57.1,96.05,5.95,6.36,1.15,10.17,119.0
Thiruvananthapuram,2018-10-29,49.67,84.26,4.42,5.75,1.2,9.52,87.0
Thiruvananthapuram,2018-10-30,51.29,90.58,3.88,5.84,1.21,20.02,87.0
Thiruvananthapuram,2018-10-31,46.33,83.3,4.02,5.96,1.09,16.3,90.0
Thiruvananthapuram,2018-11-01,42.05,68.11,5.92,5.16,1.19,6.09,74.0
Thiruvananthapuram,2018-11-02,43.92,77.95,11.63,5.56,1.44,8.85,99.0
Thiruvananthapuram,2018-11-03,11.3,27.28,9.86,5.2,1.13,36.9,88.0
Thiruvananthapuram,2018-11-04,26.4,45.52,6.96,10.4,1.34,35.11,76.0
Thiruvananthapuram,2018-11-05,54.98,78.08,8.5,7.32,1.4,34.42,87.0
Thiruvananthapuram,2018-11-06,64.48,86.88,6.02,6.5,1.22,44.69,123.0
Thiruvananthapuram,2018-11-07,46.01,65.46,10.97,7.09,1.39,40.15,99.0
Thiruvananthapuram,2018-11-08,49.17,73.19,13.16,6.52,1.72,40.54,95.0
Thiruvananthapuram,2018-11-09,40.86,60.82,7.95,6.32,1.5,37.02,93.0
Thiruvananthapuram,2018-11-10,35.16,53.9,6.01,11.07,1.41,45.94,93.0
Thiruvananthapuram,2018-11-11,36.27,54.12,3.33,4.37,1.2,47.14,83.0
Thiruvananthapuram,2018-11-12,44.3,63.39,5.14,15.51,1.19,54.61,84.0
Thiruvananthapuram,2018-11-13,43.66,59.67,5.85,4.1,1.19,64.4,82.0
Thiruvananthapuram,2018-11-14,61.59,87.3,5.51,5.6,1.28,64.07,94.0
Thiruvananthapuram,2018-11-15,71.71,104.39,5.26,6.12,1.37,72.01,130.0
Thiruvananthapuram,2018-11-16,55.78,73.44,5.39,3.56,1.12,65.96,103.0
Thiruvananthapuram,2018-11-17,51.3,76.59,8.59,4.48,1.29,51.17,88.0
Thiruvananthapuram,2018-11-18,46.81,64.32,3.31,5.66,1.24,41.59,93.0
Thiruvananthapuram,2018-11-19,32.55,47.35,4.72,15.55,1.23,36.38,78.0
Thiruvananthapuram,2018-11-20,19.99,35.46,7.13,7.98,1.24,36.24,74.0
Thiruvananthapuram,2018-11-21,22.19,36.16,6.98,4.72,1.21,43.78,75.0
Thiruvananthapuram,2018-11-22,31.18,48.44,4.82,6.1,1.3,44.21,84.0
Thiruvananthapuram,2018-11-23,31.22,49.24,4.23,11.65,1.18,46.36,75.0
Thiruvananthapuram,2018-11-24,19.58,37.35,5.88,6.56,1.25,32.03,73.0
Thiruvananthapuram,2018-11-25,27.44,44.34,3.54,5.53,1.2,41.98,76.0
Thiruvananthapuram,2018-11-26,58.93,85.65,8.74,14.75,1.5,45.51,82.0
Thiruvananthapuram,2018-11-27,77.51,112.18,10.58,8.29,1.56,57.6,149.0
Thiruvananthapuram,2018-11-28,85.73,119.12,10.82,17.86,1.74,65.61,177.0
Thiruvananthapuram,2018-11-29,75.89,108.14,8.95,8.86,1.81,44.08,183.0
Thiruvananthapuram,2018-11-30,36.23,58.17,8.63,11.58,1.8,39.11,106.0
Thiruvananthapuram,2018-12-01,59.39,70.75,7.98,18.65,1.96,37.8,104.0
Thiruvananthapuram,2018-12-02,22.425,72.64,7.27,14.93,1.65,45.71,95.0
Thiruvananthapuram,2018-12-03,42.7,69.66,6.21,8.44,1.61,51.9,97.0
Thiruvananthapuram,2018-12-04,63.22,90.86,7.21,5.31,2.03,40.96,105.0
Thiruvananthapuram,2018-12-05,52.66,74.59,8.22,8.6,1.95,37.22,106.0
Thiruvananthapuram,2018-12-06,41.77,61.3,6.63,5.11,1.76,30.73,103.0
Thiruvananthapuram,2018-12-07,35.04,53.63,5.67,4.07,1.73,39.66,99.0
Thiruvananthapuram,2018-12-08,28.12,47.04,6.54,20.81,1.79,41.63,100.0
Thiruvananthapuram,2018-12-09,57.4,85.48,6.67,7.57,1.9,43.05,103.0
Thiruvananthapuram,2018-12-10,76.54,114.52,8.33,2.92,2.07,46.45,128.0
Thiruvananthapuram,2018-12-11,92.78,124.33,5.51,8.49,2.21,55.01,178.0
Thiruvananthapuram,2018-12-12,82.74,115.19,5.58,4.18,2.11,56.52,220.0
Thiruvananthapuram,2018-12-13,58.89,90.71,4.51,4.45,2.11,58.22,121.0
Thiruvananthapuram,2018-12-14,50.27,73.69,3.67,9.0,2.1,64.75,105.0
Thiruvananthapuram,2018-12-15,62.32,89.85,6.35,12.14,2.39,43.15,108.0
Thiruvananthapuram,2018-12-16,67.93,90.91,8.25,12.18,2.32,47.45,113.0
Thiruvananthapuram,2018-12-17,51.07,85.65,14.95,9.89,2.06,48.42,106.0
Thiruvananthapuram,2018-12-18,76.05,110.35,13.72,9.98,2.37,62.22,116.0
Thiruvananthapuram,2018-12-19,81.61,116.95,7.98,23.73,2.94,62.44,181.0
Thiruvananthapuram,2018-12-20,72.14,102.92,9.16,16.99,2.53,62.9,149.0
Thiruvananthapuram,2018-12-21,69.3,103.17,8.28,25.33,2.77,65.28,134.0
Thiruvananthapuram,2018-12-22,72.7,106.69,9.4,24.59,2.91,60.36,118.0
Thiruvananthapuram,2018-12-23,41.69,60.51,5.38,16.17,2.49,51.55,142.0
Thiruvananthapuram,2018-12-24,40.21,60.48,9.47,18.5,2.91,31.19,115.0
Thiruvananthapuram,2018-12-25,35.68,52.33,5.04,9.51,2.55,46.36,114.0
Thiruvananthapuram,2018-12-26,47.01,69.44,7.27,11.66,2.42,44.99,108.0
Thiruvananthapuram,2018-12-27,52.53,81.17,6.9,17.07,2.85,60.74,117.0
Thiruvananthapuram,2018-12-28,50.31,79.04,6.35,34.23,4.85,61.71,139.0
Thiruvananthapuram,2018-12-29,52.06,85.51,7.55,18.01,5.59,56.83,156.0
Thiruvananthapuram,2018-12-30,52.29,83.14,6.65,13.9,5.48,70.07,160.0
Thiruvananthapuram,2018-12-31,60.68,99.05,11.29,15.98,4.56,75.33,146.0
Thiruvananthapuram,2019-01-01,62.38,99.86,9.53,13.1,4.61,78.49,180.0
Thiruvananthapuram,2019-01-02,61.89,98.66,9.89,13.63,0.08,72.82,124.0
Thiruvananthapuram,2019-01-03,58.41,92.79,6.94,20.06,0.06,79.3,128.0
Thiruvananthapuram,2019-01-04,44.94,80.7,11.76,22.19,0.05,78.4,124.0
Thiruvananthapuram,2019-01-05,46.48,85.2,11.03,30.99,0.05,68.5,104.0
Thiruvananthapuram,2019-01-06,46.64,79.36,7.67,30.89,0.0,67.82,109.0
Thiruvananthapuram,2019-01-07,54.81,91.32,10.35,25.64,0.03,64.79,102.0
Thiruvananthapuram,2019-01-08,59.72,93.45,6.73,20.32,0.07,69.65,108.0
Thiruvananthapuram,2019-01-09,65.74,104.01,6.56,23.45,0.03,76.67,137.0
Thiruvananthapuram,2019-01-10,55.81,92.53,9.73,17.98,0.0,77.91,141.0
Thiruvananthapuram,2019-01-11,63.93,99.11,8.32,35.33,0.0,83.38,127.0
Thiruvananthapuram,2019-01-12,68.12,102.28,8.46,15.31,0.0,74.35,126.0
Thiruvananthapuram,2019-01-13,60.71,95.19,6.38,24.64,0.0,76.74,125.0
Thiruvananthapuram,2019-01-14,73.06,110.44,10.3,22.15,0.0,66.58,131.0
Thiruvananthapuram,2019-01-15,70.43,105.47,8.18,19.25,0.01,69.94,132.0
Thiruvananthapuram,2019-01-16,76.85,116.02,10.76,21.95,0.0,84.14,160.0
Thiruvananthapuram,2019-01-17,62.24,97.88,9.23,17.06,0.0,81.37,147.0
Thiruvananthapuram,2019-01-18,76.8,118.3,13.28,15.24,0.06,74.07,126.0
Thiruvananthapuram,2019-01-19,76.27,112.76,9.91,22.8,0.02,88.77,164.0
Thiruvananthapuram,2019-01-20,82.99,120.86,10.97,20.22,0.36,81.16,159.0
Thiruvananthapuram,2019-01-21,79.17,114.98,17.3,13.38,1.11,51.39,176.0
Thiruvananthapuram,2019-01-22,61.19,95.33,14.36,10.14,0.93,68.24,132.0
Thiruvananthapuram,2019-01-23,70.86,107.83,12.85,7.48,0.87,81.49,135.0
Thiruvananthapuram,2019-01-24,73.6,108.97,11.71,8.5,0.95,77.46,164.0
Thiruvananthapuram,2019-01-25,59.53,90.38,10.75,6.37,0.97,71.51,121.0
Thiruvananthapuram,2019-01-26,52.82,81.14,8.6,5.02,0.81,64.39,95.0
Thiruvananthapuram,2019-01-27,40.59,72.21,5.78,2.44,0.6,74.93,94.0
Thiruvananthapuram,2019-01-28,41.14,72.15,7.31,4.7,0.71,71.42,94.0
Thiruvananthapuram,2019-01-29,34.56,59.82,7.12,4.24,0.69,64.37,100.0
Thiruvananthapuram,2019-01-30,39.99,67.14,8.55,4.75,0.76,69.67,90.0
Thiruvananthapuram,2019-01-31,39.49,65.93,8.46,8.99,0.69,91.71,118.0
Thiruvananthapuram,2019-02-01,40.29,71.48,8.31,8.87,0.68,86.53,119.0
Thiruvananthapuram,2019-02-02,48.82,79.06,9.97,7.74,0.84,71.97,107.0
Thiruvananthapuram,2019-02-03,39.42,64.31,6.61,4.04,0.67,67.59,92.0
Thiruvananthapuram,2019-02-04,46.75,74.89,10.87,7.43,0.92,58.98,82.0
Thiruvananthapuram,2019-02-05,42.5,69.57,10.77,4.78,0.93,58.86,81.0
Thiruvananthapuram,2019-02-06,37.67,57.39,8.61,2.12,0.85,58.54,86.0
Thiruvananthapuram,2019-02-07,46.17,72.17,8.5,7.82,0.75,64.32,88.0
