PM2.5,PM10,NO2,SO2,CO,O3,AQI,Category
116.1,208.7,102.6,47.6,2.75,143.0,286.9,Poor
79.8,156.4,49.4,24.3,2.22,63.2,164.9,Moderate
3.3,10.7,4.3,9.3,0.45,6.5,18.3,Good
57.9,63.0,59.9,8.9,0.65,23.3,99.1,Satisfactory
26.5,34.3,0.0,0.0,0.45,19.5,44.2,Good
40.5,85.6,0.0,0.0,0.71,0.0,93.0,Satisfactory
29.1,57.6,5.8,2.3,1.09,5.6,58.0,Satisfactory
83.7,134.4,37.9,11.5,1.43,52.7,178.9,Moderate
52.4,58.1,24.4,17.5,0.36,39.7,87.8,Satisfactory
26.5,44.2,0.0,0.0,0.19,0.0,44.2,Good
71.1,109.7,35.7,20.0,1.94,69.0,140.7,Moderate
48.5,98.4,1.2,14.3,0.57,29.8,95.9,Satisfactory
0.0,13.5,0.0,6.9,0.0,40.4,40.5,Good
82.3,119.1,74.6,17.0,0.29,49.3,170.8,Moderate
151.4,241.0,88.1,45.6,3.38,113.7,327.5,Very Poor
7.4,0.0,17.2,11.2,0.27,23.2,26.6,Good
145.0,251.3,92.7,58.2,3.07,104.1,319.8,Very Poor
14.6,49.2,0.0,0.0,0.0,32.6,45.6,Good
88.9,136.2,68.8,30.2,1.96,101.6,198.7,Moderate
76.7,88.3,44.5,26.1,0.81,37.1,154.3,Moderate
73.5,123.6,57.9,22.2,0.86,64.9,150.6,Moderate
170.6,331.8,91.3,34.1,2.54,102.8,339.9,Very Poor
49.7,61.2,58.1,19.0,1.1,49.2,82.0,Satisfactory
75.2,123.4,34.3,0.0,0.63,32.7,152.1,Moderate
40.2,73.6,3.2,0.4,1.07,7.8,70.4,Satisfactory
57.9,75.0,38.4,21.7,1.13,84.1,97.4,Satisfactory
60.5,93.1,21.5,14.7,1.09,25.2,99.6,Satisfactory
33.9,47.0,16.7,0.0,0.96,18.7,56.1,Satisfactory
115.6,200.6,74.6,24.0,2.23,78.0,285.2,Poor
88.8,116.6,64.5,15.3,1.51,47.9,197.7,Moderate
114.0,243.7,41.7,27.1,2.32,75.5,283.0,Poor
10.6,14.1,22.7,15.0,0.79,39.3,41.3,Good
69.7,129.6,43.8,35.5,1.8,77.4,136.9,Moderate
66.6,104.6,69.2,16.1,2.5,91.0,122.3,Moderate
42.0,64.9,0.0,0.0,0.5,18.2,74.0,Satisfactory
7.7,16.4,3.8,13.4,0.0,0.0,15.7,Good
36.5,49.7,18.9,6.0,0.29,1.9,63.4,Satisfactory
31.8,43.6,4.7,0.0,1.17,49.7,57.6,Satisfactory
52.6,66.1,67.9,9.0,0.99,67.2,90.5,Satisfactory
84.5,184.3,42.7,37.8,2.24,83.6,183.4,Moderate
69.8,149.8,35.2,22.9,0.77,53.2,135.8,Moderate
0.0,16.6,0.0,7.7,0.0,45.9,45.9,Good
72.8,151.5,12.1,18.3,0.6,48.9,145.3,Moderate
40.4,49.4,50.1,4.6,1.19,37.9,61.7,Satisfactory
71.9,142.8,35.4,27.8,0.63,66.7,136.3,Moderate
33.3,35.2,0.0,0.0,1.06,34.8,59.4,Satisfactory
79.5,124.5,72.3,24.9,1.59,80.6,162.6,Moderate
42.8,68.9,29.9,33.1,0.61,26.7,75.6,Satisfactory
26.9,51.8,24.2,0.0,0.67,10.9,49.9,Good
82.8,145.6,71.9,22.0,1.73,57.3,173.0,Moderate
10.1,3.2,18.4,0.0,0.0,29.9,31.9,Good
109.2,133.6,94.1,54.3,2.45,98.1,267.1,Poor
90.3,180.9,57.5,20.1,1.81,48.6,204.6,Poor
45.1,50.4,31.3,21.4,0.9,35.9,73.5,Satisfactory
72.3,111.1,76.6,24.8,0.61,56.0,140.9,Moderate
124.4,223.3,90.6,40.6,2.18,101.9,305.2,Very Poor
149.2,216.1,103.1,49.7,2.2,114.9,323.5,Very Poor
19.8,29.4,50.7,31.2,1.08,54.0,60.3,Satisfactory
0.0,4.6,0.2,7.9,0.27,27.7,28.7,Good
23.7,34.9,5.9,0.0,0.44,0.0,43.2,Good
52.6,100.1,18.0,15.5,0.34,33.3,95.9,Satisfactory
61.3,73.5,12.1,12.8,0.0,0.0,105.9,Moderate
81.2,121.9,59.6,29.9,1.22,63.5,165.2,Moderate
44.1,80.5,16.7,6.3,1.49,29.1,80.9,Satisfactory
33.7,45.4,4.4,7.4,0.0,7.8,57.8,Satisfactory
113.1,227.6,52.4,21.4,1.81,71.5,275.7,Poor
0.7,0.4,29.3,7.1,0.37,23.5,38.1,Good
66.0,93.9,30.3,14.5,1.22,21.9,121.7,Moderate
20.3,26.2,0.0,1.4,0.11,1.7,33.5,Good
158.3,295.2,98.4,46.8,2.67,128.6,331.6,Very Poor
12.4,0.0,20.4,12.7,0.63,0.0,33.7,Good
84.3,92.7,41.8,21.0,1.78,58.0,181.6,Moderate
47.5,55.4,11.3,6.7,1.25,3.0,81.2,Satisfactory
57.7,99.9,55.7,23.1,1.9,56.5,95.0,Satisfactory
76.5,171.6,48.2,24.4,1.44,49.5,153.4,Moderate
66.9,46.4,37.5,8.2,0.56,55.6,118.9,Moderate
74.7,161.6,41.4,10.7,2.41,81.0,151.6,Moderate
116.5,142.8,102.2,30.0,2.47,116.4,286.0,Poor
78.1,143.2,39.6,30.0,1.73,70.8,160.8,Moderate
44.8,108.3,4.1,19.9,0.0,10.9,104.0,Moderate
5.5,11.1,25.3,21.5,1.28,13.0,69.3,Satisfactory
155.4,290.8,96.4,57.2,3.03,105.1,327.0,Very Poor
66.7,119.5,71.9,36.7,2.47,49.2,122.1,Moderate
135.0,211.4,88.1,56.7,3.16,108.3,311.7,Very Poor
52.5,91.1,42.0,2.5,0.97,56.2,92.4,Satisfactory
6.9,0.0,0.0,17.4,0.76,0.0,45.6,Good
67.2,126.9,55.9,11.7,2.58,82.3,119.7,Moderate
37.5,59.0,30.6,22.1,0.59,37.6,72.6,Satisfactory
27.5,65.3,0.0,0.0,1.09,38.6,70.5,Satisfactory
122.8,157.0,67.5,19.1,2.09,61.4,301.9,Very Poor
36.8,58.4,15.1,10.3,0.94,47.8,59.1,Satisfactory
136.1,212.7,86.7,44.7,2.38,107.3,312.5,Very Poor
169.3,237.2,108.1,58.1,1.98,104.2,342.2,Very Poor
13.0,34.3,23.3,16.7,0.35,9.4,27.2,Good
18.9,26.4,5.7,7.7,0.22,23.9,32.1,Good
50.4,108.8,50.3,16.5,0.7,24.2,111.2,Moderate
99.9,137.2,56.9,34.3,2.29,69.8,232.7,Poor
137.9,208.2,99.8,43.8,1.71,61.3,314.4,Very Poor
18.4,56.0,29.8,21.2,1.09,0.0,54.8,Satisfactory
55.7,50.5,48.1,16.1,1.61,64.2,93.3,Satisfactory
142.0,276.1,63.3,51.0,2.12,97.2,317.3,Very Poor
146.2,247.1,81.7,36.8,2.0,82.6,315.9,Very Poor
24.3,26.6,8.8,7.0,0.49,0.0,40.0,Good
46.7,77.3,13.5,20.1,0.17,47.7,78.0,Satisfactory
0.0,0.0,21.5,0.0,0.1,37.5,31.3,Good
72.2,116.0,37.0,17.0,0.86,26.3,145.4,Moderate
57.5,72.7,43.3,17.6,0.93,23.7,94.7,Satisfactory
44.2,60.6,58.5,8.0,0.04,33.0,74.7,Satisfactory
87.1,128.6,33.5,30.1,1.33,95.3,187.4,Moderate
38.3,68.6,36.4,24.7,0.97,73.2,71.0,Satisfactory
44.0,80.3,38.0,23.3,1.41,17.6,81.2,Satisfactory
54.4,81.2,35.9,14.4,1.06,45.4,91.8,Satisfactory
30.5,30.2,37.3,29.3,1.12,0.0,54.2,Satisfactory
41.6,81.9,12.5,10.7,1.06,51.4,78.4,Satisfactory
15.7,26.6,10.8,12.1,1.04,17.6,50.4,Satisfactory
116.9,210.9,49.5,42.1,1.48,30.8,290.4,Poor
53.4,65.4,38.5,34.6,1.31,73.3,90.3,Satisfactory
43.4,47.0,4.5,23.4,0.82,29.1,74.5,Satisfactory
97.2,151.0,80.7,39.2,3.41,128.3,221.9,Poor
147.0,281.7,70.8,59.1,3.12,114.9,321.5,Very Poor
76.2,97.1,54.3,27.0,1.75,83.8,155.1,Moderate
82.8,187.2,33.6,8.7,1.42,40.0,173.9,Moderate
30.6,59.2,25.0,24.1,1.08,11.3,56.2,Satisfactory
0.0,3.4,7.8,2.0,0.72,0.0,33.7,Good
33.9,53.3,0.0,0.0,0.58,9.9,54.3,Satisfactory
24.0,51.6,0.0,6.9,0.0,38.4,55.3,Satisfactory
36.2,64.5,19.2,13.8,0.87,34.9,64.2,Satisfactory
126.1,228.0,46.7,25.2,2.22,77.1,306.3,Very Poor
66.9,85.6,41.8,1.4,1.05,46.2,126.5,Moderate
69.4,103.9,78.2,36.0,1.69,81.3,133.5,Moderate
58.1,91.3,29.0,14.4,1.51,40.6,96.4,Satisfactory
37.8,25.6,37.0,4.4,0.98,18.0,62.9,Satisfactory
76.4,167.4,51.6,19.7,2.02,71.6,157.2,Moderate
0.0,0.0,0.0,13.2,0.0,7.2,16.8,Good
75.1,119.3,38.5,35.8,1.2,62.8,147.7,Moderate
72.0,124.4,12.4,7.3,1.3,19.3,141.6,Moderate
58.8,99.5,25.8,10.0,1.26,57.1,97.4,Satisfactory
5.7,33.8,23.0,11.1,0.57,20.5,33.2,Good
30.2,55.9,26.9,25.1,0.6,9.5,53.0,Satisfactory
142.1,258.0,99.1,35.2,2.54,66.7,316.1,Very Poor
29.9,43.0,0.0,11.3,1.67,73.1,83.4,Satisfactory
91.1,141.6,64.6,15.2,2.33,47.4,201.8,Poor
80.0,147.5,56.3,36.7,1.56,48.8,164.8,Moderate
11.8,41.0,10.9,14.6,0.0,21.9,44.5,Good
25.7,55.5,39.9,13.8,0.18,48.3,54.8,Satisfactory
138.8,258.7,105.5,57.4,2.0,71.7,313.2,Very Poor
52.4,93.3,22.8,20.2,0.85,31.7,93.1,Satisfactory
30.0,24.6,30.7,1.0,1.29,22.5,65.4,Satisfactory
145.1,228.1,81.2,49.5,3.16,102.4,319.3,Very Poor
32.8,56.0,27.1,17.3,1.05,18.8,54.2,Satisfactory
95.0,130.6,57.7,33.5,0.24,82.4,220.6,Poor
142.7,182.6,124.9,22.0,2.39,125.9,321.2,Very Poor
0.0,0.0,10.3,0.0,0.23,0.0,12.6,Good
46.1,62.5,23.1,14.1,0.77,35.1,76.8,Satisfactory
34.1,53.1,2.8,5.3,0.0,36.0,54.5,Satisfactory
35.0,78.6,65.5,8.0,1.39,9.0,82.5,Satisfactory
139.0,230.0,83.2,36.9,2.82,91.5,315.8,Very Poor
65.8,118.7,23.4,22.5,0.11,6.8,115.3,Moderate
88.4,139.5,41.7,21.3,2.07,79.1,196.5,Moderate
3.7,3.2,1.3,0.0,0.65,20.7,30.7,Good
9.4,9.4,41.7,0.5,0.69,22.9,47.5,Good
61.6,90.4,57.9,20.2,1.78,118.8,128.7,Moderate
30.2,63.6,2.9,3.7,1.26,8.2,67.2,Satisfactory
68.7,126.9,65.6,38.5,1.58,91.8,129.6,Moderate
60.3,97.1,32.4,3.5,1.24,42.8,98.6,Satisfactory
51.5,80.9,21.0,13.7,1.71,22.7,87.8,Satisfactory
6.3,0.0,10.8,32.8,0.75,24.2,39.5,Good
41.1,36.9,14.7,8.0,1.41,21.0,69.7,Satisfactory
78.0,104.7,25.1,16.9,1.25,16.6,159.3,Moderate
96.6,140.1,57.3,44.7,1.21,69.3,218.9,Poor
53.5,105.3,40.8,8.4,0.98,5.1,101.2,Moderate
19.6,40.4,33.1,19.6,1.2,44.4,64.4,Satisfactory
6.9,0.0,3.2,0.0,0.4,12.2,21.4,Good
55.5,83.4,0.0,13.9,0.47,35.3,91.4,Satisfactory
166.8,325.9,92.8,43.6,2.88,105.7,338.3,Very Poor
41.3,64.7,64.6,30.9,1.97,66.7,98.0,Satisfactory
80.7,98.5,66.7,40.7,1.85,93.4,172.4,Moderate
148.1,178.4,70.3,42.9,1.92,131.9,320.4,Very Poor
60.1,91.6,20.0,13.9,1.59,68.5,99.7,Satisfactory
30.2,37.8,4.4,9.0,1.5,40.8,74.9,Satisfactory
70.2,104.0,63.6,31.5,1.57,72.7,132.3,Moderate
73.5,122.4,55.2,14.3,1.67,98.9,142.5,Moderate
23.3,43.9,11.3,5.3,0.72,0.0,46.0,Good
87.2,174.3,14.9,15.6,0.18,21.3,190.9,Moderate
8.3,13.6,34.6,5.1,0.37,37.8,43.6,Good
108.1,205.6,54.8,24.3,1.37,85.2,261.9,Poor
7.2,10.0,37.4,3.3,0.8,69.0,69.1,Satisfactory
0.0,0.0,6.1,11.4,0.38,5.4,13.6,Good
94.6,111.9,45.9,20.2,0.89,46.8,215.4,Poor
0.0,25.2,23.7,0.0,0.37,1.8,33.0,Good
67.9,144.1,31.7,12.0,2.14,85.0,127.5,Moderate
0.0,0.0,30.7,17.2,1.63,27.5,78.6,Satisfactory
36.3,69.0,6.3,12.9,1.2,0.5,70.3,Satisfactory
13.4,8.9,20.4,5.3,0.0,15.2,28.2,Good
0.0,26.2,20.6,11.9,0.36,49.9,52.8,Satisfactory
112.7,134.6,82.5,51.6,2.27,104.4,279.9,Poor
85.8,159.1,39.8,42.6,1.82,76.7,186.0,Moderate
101.3,162.3,52.5,6.0,0.86,73.5,240.7,Poor
54.2,98.2,24.0,12.7,1.66,9.6,101.9,Moderate
65.4,104.7,0.0,6.6,0.0,54.3,118.1,Moderate
51.1,66.5,46.6,37.9,1.73,40.6,87.2,Satisfactory
81.4,167.2,50.6,24.6,2.1,50.6,164.9,Moderate
13.5,17.3,6.5,5.8,0.0,28.2,20.2,Good
73.1,114.5,56.4,20.6,2.36,72.2,140.2,Moderate
44.2,83.0,54.7,26.8,1.39,64.6,86.6,Satisfactory
48.1,69.1,20.1,24.1,1.13,54.4,85.9,Satisfactory
0.0,11.3,19.0,10.5,0.48,19.8,25.0,Good
142.5,249.1,87.6,42.1,2.65,101.7,322.6,Very Poor
52.6,88.7,56.4,38.6,1.39,91.2,94.6,Satisfactory
23.8,43.3,14.5,0.0,0.0,5.2,49.8,Good
123.1,241.1,98.5,43.6,2.47,134.6,302.5,Very Poor
95.3,139.8,63.6,49.7,2.56,126.5,217.9,Poor
104.6,157.9,105.8,39.5,3.0,74.3,247.9,Poor
0.0,0.0,0.9,19.0,0.44,30.6,25.5,Good
2.0,34.8,24.8,0.0,0.47,0.0,39.0,Good
38.8,73.5,31.9,2.9,0.7,42.5,68.2,Satisfactory
0.0,0.0,11.7,0.0,0.35,21.0,23.3,Good
8.9,29.1,20.8,0.0,0.41,15.6,21.3,Good
122.1,184.3,84.8,39.3,2.72,129.8,303.2,Very Poor
17.4,23.3,20.1,16.0,1.41,60.7,70.8,Satisfactory
67.8,104.2,62.2,28.0,1.31,54.2,121.9,Moderate
37.0,84.0,23.5,2.7,0.68,10.2,85.2,Satisfactory
20.2,50.8,0.0,18.2,0.0,21.9,47.4,Good
97.7,136.0,54.3,0.0,0.84,24.6,219.8,Poor
55.5,80.5,32.3,7.7,1.77,61.1,97.3,Satisfactory
101.4,177.2,58.5,30.5,0.41,60.3,236.1,Poor
43.4,67.5,7.8,14.0,0.51,18.3,75.7,Satisfactory
35.3,74.6,0.4,3.6,0.9,10.6,73.3,Satisfactory
12.4,44.8,3.8,13.8,0.0,26.0,45.3,Good
99.0,199.8,85.3,49.8,2.07,84.1,230.5,Poor
1.8,26.1,19.4,24.0,1.36,44.4,67.6,Satisfactory
0.2,14.3,42.5,30.0,0.0,25.2,59.3,Satisfactory
62.0,120.0,31.6,21.8,0.32,13.6,112.9,Moderate
38.8,46.5,18.0,13.5,0.13,45.3,65.5,Satisfactory
16.8,48.2,32.9,24.0,0.93,46.3,51.2,Satisfactory
17.3,38.2,0.0,12.7,0.48,21.4,38.0,Good
91.3,137.5,52.6,44.7,1.65,63.9,205.8,Poor
26.9,75.3,26.5,9.1,0.56,68.9,73.6,Satisfactory
101.2,188.9,70.1,55.1,3.67,96.3,236.8,Poor
45.0,38.1,63.8,19.2,1.07,64.0,86.9,Satisfactory
12.9,26.4,25.3,0.0,0.63,3.0,25.9,Good
125.8,201.7,71.6,25.0,0.85,65.9,309.0,Very Poor
7.9,11.9,17.8,7.3,0.14,23.9,25.9,Good
48.0,88.1,30.1,11.4,0.1,16.4,86.2,Satisfactory
50.8,45.1,49.1,6.6,0.96,24.4,83.7,Satisfactory
83.2,103.0,50.2,32.3,1.92,58.6,178.3,Moderate
33.0,58.5,21.0,6.7,1.86,44.7,93.0,Satisfactory
102.6,111.7,85.0,16.4,1.83,70.8,243.7,Poor
72.3,91.1,17.0,17.8,1.4,43.4,141.5,Moderate
130.5,192.5,120.5,56.3,2.94,146.2,307.8,Very Poor
76.8,147.4,65.6,40.2,0.19,111.8,155.5,Moderate
19.2,21.0,23.6,2.6,0.44,0.0,34.8,Good
26.9,54.2,29.1,12.6,1.26,66.6,69.2,Satisfactory
39.0,80.2,19.3,30.8,0.72,34.4,85.9,Satisfactory
35.0,37.7,30.6,2.0,0.0,0.0,62.0,Satisfactory
100.0,217.0,56.8,31.9,1.26,39.2,231.8,Poor
88.9,150.7,53.8,19.9,2.02,40.8,197.2,Moderate
53.0,106.5,65.2,29.7,1.36,104.4,110.3,Moderate
98.9,154.9,41.2,25.0,1.04,50.7,226.1,Poor
48.2,78.6,28.0,24.5,0.91,6.3,78.8,Satisfactory
54.9,73.4,50.1,37.5,0.78,56.3,91.4,Satisfactory
137.1,246.1,99.2,50.0,2.45,142.9,311.1,Very Poor
0.0,0.0,20.0,15.5,1.44,44.1,74.0,Satisfactory
47.5,73.5,35.2,20.1,0.92,66.6,77.7,Satisfactory
25.6,30.4,47.0,16.5,0.67,13.9,61.3,Satisfactory
165.3,306.8,75.3,49.2,3.05,117.2,336.7,Very Poor
32.5,80.0,31.9,5.5,0.7,0.0,78.2,Satisfactory
20.5,18.4,16.5,16.8,0.25,36.3,38.3,Good
181.2,361.6,110.4,52.4,2.19,115.9,353.8,Very Poor
117.1,209.7,75.2,48.1,3.01,94.0,288.8,Poor
103.5,134.6,58.8,41.0,2.68,74.9,241.9,Poor
29.6,41.3,0.0,13.1,0.2,3.1,43.8,Good
72.6,145.3,46.9,25.4,1.01,64.9,140.7,Moderate
87.0,106.7,60.8,20.7,2.08,54.0,188.1,Moderate
0.0,0.0,11.0,5.8,0.99,33.6,51.1,Satisfactory
0.0,0.0,0.0,0.0,0.84,0.0,38.8,Good
103.5,147.3,53.1,33.7,1.11,98.5,243.7,Poor
25.1,70.1,43.5,17.8,0.78,0.0,70.4,Satisfactory
125.7,201.5,85.7,43.0,2.13,126.0,305.0,Very Poor
72.1,126.9,76.8,33.9,0.75,74.4,137.9,Moderate
0.0,24.9,13.1,8.2,0.0,0.0,20.1,Good
9.8,40.2,9.6,13.4,0.5,36.9,37.6,Good
71.7,114.1,55.7,36.5,1.69,68.6,138.7,Moderate
26.3,39.9,20.6,11.6,0.0,25.5,42.6,Good
21.5,40.0,15.5,16.0,0.1,13.8,40.5,Good
9.6,0.0,38.2,5.1,0.6,15.6,46.8,Good
41.5,78.6,24.5,4.1,1.36,26.1,83.0,Satisfactory
61.5,98.1,67.6,20.4,2.2,76.6,109.4,Moderate
0.0,14.3,0.9,0.0,0.81,14.9,43.3,Good
78.3,149.7,44.9,25.1,1.64,8.1,162.5,Moderate
45.2,78.6,38.2,10.7,0.47,7.2,75.4,Satisfactory
70.1,131.8,69.4,23.4,0.33,97.0,130.9,Moderate
122.6,177.5,76.9,24.3,2.75,125.9,300.6,Very Poor
42.6,82.6,0.0,2.8,0.68,17.0,85.7,Satisfactory
75.1,125.2,41.2,12.8,0.03,24.0,143.4,Moderate
38.0,52.6,0.0,0.0,0.0,36.4,66.8,Satisfactory
25.2,46.1,0.0,6.4,0.19,3.1,46.1,Good
116.6,211.9,55.0,43.8,1.78,69.8,288.2,Poor
138.0,211.7,66.7,51.0,1.9,124.0,315.6,Very Poor
123.5,206.0,73.2,55.1,2.1,86.5,303.3,Very Poor
131.1,236.2,86.8,44.5,2.61,110.7,304.4,Very Poor
98.7,195.3,37.1,11.8,1.98,65.6,229.4,Poor
22.3,46.7,21.7,5.0,0.0,28.8,48.4,Good
65.5,103.7,0.0,18.4,0.73,36.5,118.8,Moderate
2.8,16.3,26.5,0.0,0.0,17.3,37.7,Good
47.7,123.1,23.4,17.3,0.0,72.4,114.9,Moderate
45.6,114.7,39.1,18.5,1.16,18.2,104.8,Moderate
56.3,71.1,50.8,31.7,1.58,77.1,97.3,Satisfactory
29.4,57.5,16.1,0.0,1.01,20.2,59.5,Satisfactory
79.8,120.1,22.9,12.2,1.69,54.4,164.9,Moderate
67.4,92.2,65.3,26.8,1.35,80.5,119.1,Moderate
65.4,91.6,0.0,13.9,0.66,37.7,112.1,Moderate
184.3,337.6,69.7,45.3,3.39,84.3,345.0,Very Poor
12.5,32.4,11.9,6.0,1.23,47.1,65.2,Satisfactory
53.2,49.9,37.4,7.7,1.45,47.0,94.4,Satisfactory
92.2,140.1,31.8,26.6,0.73,72.5,206.1,Poor
52.1,80.6,29.9,29.4,0.6,23.6,90.5,Satisfactory
6.2,26.7,7.3,0.0,1.04,12.0,50.4,Satisfactory
72.1,119.7,39.1,45.2,1.63,62.9,140.4,Moderate
51.8,81.3,22.6,15.9,1.46,35.8,88.5,Satisfactory
26.5,55.6,0.0,0.0,0.0,36.2,59.7,Satisfactory
18.7,35.0,32.7,8.0,1.11,2.2,54.7,Satisfactory
27.3,28.3,9.0,10.7,0.19,0.0,46.9,Good
119.5,238.1,112.9,52.7,2.11,97.0,297.3,Poor
38.3,52.4,56.4,16.3,0.44,26.2,71.7,Satisfactory
0.3,0.0,3.7,10.8,0.0,0.0,10.7,Good
55.9,98.7,56.1,28.1,1.23,23.4,99.1,Satisfactory
0.0,16.5,14.5,6.8,0.96,0.0,47.0,Good
78.3,136.2,35.4,21.4,2.22,71.5,161.5,Moderate
138.0,266.0,93.8,46.1,2.64,137.0,313.0,Very Poor
18.0,56.1,16.9,5.3,0.68,19.5,53.9,Satisfactory
28.5,85.8,0.0,2.1,0.74,0.0,93.9,Satisfactory
12.9,12.2,36.1,9.5,1.64,7.0,83.5,Satisfactory
129.2,214.6,91.5,54.9,2.87,102.6,302.8,Very Poor
52.2,109.8,42.0,10.1,0.89,52.4,101.8,Moderate
91.0,151.6,43.7,26.4,1.42,74.2,203.0,Poor
44.5,80.1,20.5,38.1,0.98,82.9,86.7,Satisfactory
49.4,74.7,0.0,0.2,0.62,2.0,86.6,Satisfactory
21.2,39.3,40.9,9.9,0.7,34.4,56.4,Satisfactory
22.7,33.8,42.8,6.1,0.0,0.0,55.1,Satisfactory
0.0,17.7,14.5,0.0,0.82,42.3,38.4,Good
82.8,125.2,65.4,50.0,1.57,72.7,174.2,Moderate
7.5,0.0,2.0,16.8,0.4,16.6,18.7,Good
108.8,221.5,73.0,29.7,1.13,100.3,265.8,Poor
12.4,12.1,41.5,22.8,1.01,32.2,59.0,Satisfactory
28.1,63.0,22.8,0.0,0.0,0.0,62.7,Satisfactory
48.0,86.0,74.4,11.3,1.06,52.4,97.9,Satisfactory
60.9,121.2,61.4,24.9,1.85,30.4,108.0,Moderate
83.2,116.7,57.6,33.0,1.73,87.0,175.4,Moderate
70.4,158.4,69.5,20.9,0.97,52.4,135.7,Moderate
6.7,10.5,0.0,5.3,0.11,12.6,13.8,Good
37.8,47.5,31.1,0.9,0.28,0.0,62.5,Satisfactory
49.0,53.3,38.5,17.0,0.73,82.3,83.1,Satisfactory
62.3,122.6,22.6,9.3,1.58,38.4,117.8,Moderate
29.5,51.0,28.8,18.7,0.0,0.0,44.5,Good
15.8,0.0,15.3,0.0,0.0,46.0,51.4,Satisfactory
50.3,81.9,24.6,0.0,1.76,18.3,84.2,Satisfactory
95.0,186.3,95.7,30.8,1.9,66.2,215.8,Poor
8.5,30.2,21.8,0.0,0.56,41.6,38.7,Good
42.3,62.0,17.4,0.4,0.53,0.0,78.0,Satisfactory
105.0,205.2,26.6,13.4,0.99,66.2,249.2,Poor
116.4,221.5,103.4,35.8,2.43,127.9,289.4,Poor
17.0,38.5,29.3,0.0,0.42,26.8,34.9,Good
37.0,85.0,34.9,16.1,1.19,68.5,87.0,Satisfactory
76.9,154.9,0.0,9.4,0.77,43.8,156.1,Moderate
8.0,21.5,0.0,0.0,1.15,0.0,54.9,Satisfactory
20.1,13.1,0.0,12.8,0.14,48.7,43.6,Good
7.7,6.3,3.3,13.9,0.23,0.0,23.6,Good
79.0,142.9,40.2,28.0,1.21,72.4,162.8,Moderate
99.8,197.6,48.4,33.3,1.77,78.3,234.5,Poor
133.0,247.5,78.9,41.9,3.06,122.6,313.0,Very Poor
76.8,139.7,81.4,25.0,1.31,71.7,157.4,Moderate
3.2,7.0,23.9,3.3,0.65,0.0,35.0,Good
26.3,43.2,10.3,0.0,0.12,16.9,45.2,Good
61.5,82.6,54.2,0.0,1.41,82.1,103.3,Moderate
39.8,88.4,11.2,2.6,0.78,8.8,86.5,Satisfactory
63.2,84.6,69.1,0.0,2.02,72.2,110.3,Moderate
75.2,126.3,31.3,13.0,1.26,23.3,149.7,Moderate
74.5,101.5,22.7,11.5,1.9,63.0,143.4,Moderate
39.6,78.8,49.8,0.0,0.0,26.8,81.7,Satisfactory
16.5,49.3,14.9,14.9,0.0,31.0,49.0,Good
24.8,55.8,29.4,34.8,1.74,74.2,88.0,Satisfactory
127.8,238.4,77.3,36.5,2.34,131.4,309.5,Very Poor
5.6,12.8,25.6,29.1,1.21,8.1,60.2,Satisfactory
0.0,0.0,0.0,13.6,0.96,1.1,47.7,Good
129.3,179.6,75.7,33.0,3.32,57.2,308.6,Very Poor
47.7,81.3,15.9,17.6,0.49,12.4,79.1,Satisfactory
32.9,42.5,29.3,12.1,1.11,37.9,52.1,Satisfactory
0.0,0.0,23.5,13.4,0.85,31.8,45.9,Good
116.7,202.2,42.6,19.5,1.46,64.3,287.9,Poor
28.8,40.0,30.3,9.2,0.0,45.2,49.3,Good
59.9,93.9,35.9,50.0,1.21,72.6,104.8,Moderate
123.1,230.0,101.9,46.1,2.89,108.4,300.8,Very Poor
96.9,138.5,37.5,46.4,1.72,71.8,225.6,Poor
32.4,47.0,16.0,0.0,0.58,34.0,50.7,Satisfactory
35.3,41.4,26.8,11.3,0.21,27.1,56.9,Satisfactory
43.7,38.4,7.0,19.6,1.22,27.1,72.9,Satisfactory
65.7,97.5,66.5,18.3,1.64,44.0,121.0,Moderate
148.3,173.5,66.3,46.9,3.61,127.7,321.1,Very Poor
49.2,64.2,38.8,23.2,0.52,30.1,82.2,Satisfactory
54.3,73.2,0.0,18.6,0.62,8.1,81.7,Satisfactory
79.2,148.4,31.8,27.8,1.07,65.0,161.9,Moderate
63.4,145.1,22.4,0.0,1.37,40.0,129.1,Moderate
67.6,113.8,60.5,28.5,1.15,65.1,123.6,Moderate
156.8,200.1,110.6,45.3,1.77,66.5,327.7,Very Poor
66.2,117.0,45.7,28.1,2.1,76.4,123.6,Moderate
54.9,78.8,11.4,2.0,0.84,6.1,88.6,Satisfactory
42.9,62.2,0.0,14.0,0.0,20.4,68.2,Satisfactory
141.1,199.6,96.3,52.5,2.7,100.4,315.5,Very Poor
52.8,78.9,47.6,4.2,0.95,32.3,91.7,Satisfactory
27.8,48.5,14.7,0.0,0.39,29.8,52.8,Satisfactory
52.8,63.0,21.1,10.6,0.67,0.0,83.5,Satisfactory
23.0,46.4,33.1,0.0,0.68,58.3,55.1,Satisfactory
13.2,24.3,20.8,17.7,1.18,0.0,52.4,Satisfactory
58.0,52.1,48.9,25.3,1.14,54.3,94.6,Satisfactory
26.3,19.6,24.3,11.5,0.88,11.4,46.5,Good
166.3,230.5,92.7,22.8,2.42,96.1,333.0,Very Poor
109.2,145.2,66.2,39.1,2.12,125.8,265.1,Poor
